timestamp (seconds since 01/01/1970), system, entity , value (µg/l)
1652181055.486217, lauv-thor, 73, 0.950000
1652181056.484745, lauv-thor, 73, 0.940000
1652181057.486289, lauv-thor, 73, 0.880000
1652181058.486671, lauv-thor, 73, 0.890000
1652181059.486032, lauv-thor, 73, 0.900000
1652181060.485795, lauv-thor, 73, 0.870000
1652181061.485772, lauv-thor, 73, 0.880000
1652181062.485783, lauv-thor, 73, 0.890000
1652181063.483908, lauv-thor, 73, 0.880000
1652181064.484031, lauv-thor, 73, 0.860000
1652181065.483943, lauv-thor, 73, 0.860000
1652181066.483870, lauv-thor, 73, 0.890000
1652181067.483698, lauv-thor, 73, 0.870000
1652181068.483731, lauv-thor, 73, 0.880000
1652181069.483625, lauv-thor, 73, 0.920000
1652181070.484334, lauv-thor, 73, 0.900000
1652181071.484547, lauv-thor, 73, 0.930000
1652181072.484290, lauv-thor, 73, 0.900000
1652181073.484189, lauv-thor, 73, 0.890000
1652181074.483747, lauv-thor, 73, 0.910000
1652181075.483735, lauv-thor, 73, 0.880000
1652181076.482980, lauv-thor, 73, 0.860000
1652181077.483937, lauv-thor, 73, 0.910000
1652181078.483931, lauv-thor, 73, 0.880000
1652181079.483638, lauv-thor, 73, 0.890000
1652181080.483666, lauv-thor, 73, 0.880000
1652181081.483673, lauv-thor, 73, 0.880000
1652181082.483330, lauv-thor, 73, 0.870000
1652181083.483317, lauv-thor, 73, 0.860000
1652181084.483911, lauv-thor, 73, 0.870000
1652181085.483475, lauv-thor, 73, 0.910000
1652181086.481990, lauv-thor, 73, 0.890000
1652181087.481953, lauv-thor, 73, 0.910000
1652181088.481926, lauv-thor, 73, 0.900000
1652181089.482681, lauv-thor, 73, 0.920000
1652181090.483185, lauv-thor, 73, 0.930000
1652181091.482946, lauv-thor, 73, 0.910000
1652181092.482752, lauv-thor, 73, 0.900000
1652181093.482671, lauv-thor, 73, 0.860000
1652181094.481612, lauv-thor, 73, 0.880000
1652181095.482248, lauv-thor, 73, 0.840000
1652181096.482021, lauv-thor, 73, 0.850000
1652181097.480879, lauv-thor, 73, 0.840000
1652181098.480936, lauv-thor, 73, 0.870000
1652181099.480910, lauv-thor, 73, 0.840000
1652181100.480863, lauv-thor, 73, 0.870000
1652181101.482021, lauv-thor, 73, 0.910000
1652181102.481953, lauv-thor, 73, 0.910000
1652181103.481986, lauv-thor, 73, 0.910000
1652181104.481301, lauv-thor, 73, 0.890000
1652181105.481090, lauv-thor, 73, 0.890000
1652181106.481229, lauv-thor, 73, 0.940000
1652181107.480900, lauv-thor, 73, 0.900000
1652181108.479882, lauv-thor, 73, 0.940000
1652181109.480007, lauv-thor, 73, 0.930000
1652181110.479868, lauv-thor, 73, 0.920000
1652181111.479808, lauv-thor, 73, 0.920000
1652181112.481166, lauv-thor, 73, 0.880000
1652181113.480958, lauv-thor, 73, 0.950000
1652181114.481917, lauv-thor, 73, 0.960000
1652181115.481026, lauv-thor, 73, 0.940000
1652181116.480833, lauv-thor, 73, 0.930000
1652181117.481240, lauv-thor, 73, 0.930000
1652181118.481195, lauv-thor, 73, 0.910000
1652181119.480452, lauv-thor, 73, 0.930000
1652181120.479881, lauv-thor, 73, 0.920000
1652181121.478794, lauv-thor, 73, 0.940000
1652181122.480871, lauv-thor, 73, 0.970000
1652181123.480021, lauv-thor, 73, 0.970000
1652181124.479918, lauv-thor, 73, 0.970000
1652181125.479949, lauv-thor, 73, 0.960000
1652181126.479816, lauv-thor, 73, 0.940000
1652181127.479740, lauv-thor, 73, 0.910000
1652181128.479631, lauv-thor, 73, 0.940000
1652181129.480822, lauv-thor, 73, 0.940000
1652181130.477990, lauv-thor, 73, 0.970000
1652181131.479543, lauv-thor, 73, 0.950000
1652181132.481554, lauv-thor, 73, 0.950000
1652181133.479277, lauv-thor, 73, 0.910000
1652181134.479542, lauv-thor, 73, 0.910000
1652181135.479503, lauv-thor, 73, 0.950000
1652181136.479719, lauv-thor, 73, 0.930000
1652181137.481475, lauv-thor, 73, 0.930000
1652181138.478905, lauv-thor, 73, 0.930000
1652181139.478503, lauv-thor, 73, 0.940000
1652181140.478232, lauv-thor, 73, 0.920000
1652181141.477288, lauv-thor, 73, 0.900000
1652181142.477822, lauv-thor, 73, 0.910000
1652181143.479244, lauv-thor, 73, 0.890000
1652181144.476913, lauv-thor, 73, 0.900000
1652181145.478312, lauv-thor, 73, 0.910000
1652181146.479031, lauv-thor, 73, 0.910000
1652181147.478368, lauv-thor, 73, 0.890000
1652181148.478362, lauv-thor, 73, 0.880000
1652181149.477915, lauv-thor, 73, 0.860000
1652181150.477352, lauv-thor, 73, 0.900000
1652181151.478120, lauv-thor, 73, 0.910000
1652181152.475924, lauv-thor, 73, 0.950000
1652181153.477598, lauv-thor, 73, 0.890000
1652181154.475659, lauv-thor, 73, 0.940000
1652181155.477391, lauv-thor, 73, 0.930000
1652181156.476444, lauv-thor, 73, 0.930000
1652181157.477379, lauv-thor, 73, 0.900000
1652181158.476429, lauv-thor, 73, 0.910000
1652181159.475931, lauv-thor, 73, 0.910000
1652181160.475884, lauv-thor, 73, 0.910000
1652181161.475010, lauv-thor, 73, 0.930000
1652181162.475594, lauv-thor, 73, 0.950000
1652181163.474967, lauv-thor, 73, 0.990000
1652181164.475994, lauv-thor, 73, 0.970000
1652181165.474770, lauv-thor, 73, 0.970000
1652181166.474743, lauv-thor, 73, 0.930000
1652181167.475488, lauv-thor, 73, 0.890000
1652181168.475631, lauv-thor, 73, 0.930000
1652181169.475258, lauv-thor, 73, 0.920000
1652181170.475353, lauv-thor, 73, 0.910000
1652181171.474910, lauv-thor, 73, 0.880000
1652181172.473901, lauv-thor, 73, 0.910000
1652181173.473796, lauv-thor, 73, 0.900000
1652181174.473854, lauv-thor, 73, 0.920000
1652181175.473793, lauv-thor, 73, 0.880000
1652181176.475158, lauv-thor, 73, 0.900000
1652181177.474893, lauv-thor, 73, 0.930000
1652181178.474177, lauv-thor, 73, 0.920000
1652181179.474421, lauv-thor, 73, 0.950000
1652181180.474591, lauv-thor, 73, 0.940000
1652181181.473759, lauv-thor, 73, 0.900000
1652181182.474087, lauv-thor, 73, 0.900000
1652181183.473706, lauv-thor, 73, 0.920000
1652181184.472832, lauv-thor, 73, 0.940000
1652181185.472792, lauv-thor, 73, 0.930000
1652181186.473918, lauv-thor, 73, 0.920000
1652181187.473650, lauv-thor, 73, 0.910000
1652181188.472719, lauv-thor, 73, 0.930000
1652181189.473488, lauv-thor, 73, 0.910000
1652181190.473357, lauv-thor, 73, 0.980000
1652181191.473553, lauv-thor, 73, 0.920000
1652181192.473027, lauv-thor, 73, 0.910000
1652181193.473105, lauv-thor, 73, 0.880000
1652181194.472765, lauv-thor, 73, 0.840000
1652181195.472035, lauv-thor, 73, 0.890000
1652181196.471828, lauv-thor, 73, 0.880000
1652181197.471760, lauv-thor, 73, 0.870000
1652181198.471723, lauv-thor, 73, 0.870000
1652181199.471753, lauv-thor, 73, 0.900000
1652181200.472878, lauv-thor, 73, 0.870000
1652181201.472307, lauv-thor, 73, 0.900000
1652181202.472345, lauv-thor, 73, 0.860000
1652181203.475368, lauv-thor, 73, 0.870000
1652181204.472588, lauv-thor, 73, 0.880000
1652181205.472446, lauv-thor, 73, 0.890000
1652181206.472561, lauv-thor, 73, 0.910000
1652181207.470999, lauv-thor, 73, 0.890000
1652181208.470963, lauv-thor, 73, 0.900000
1652181209.472199, lauv-thor, 73, 0.930000
1652181210.472592, lauv-thor, 73, 0.980000
1652181211.472625, lauv-thor, 73, 0.930000
1652181212.471988, lauv-thor, 73, 0.970000
1652181213.471762, lauv-thor, 73, 0.980000
1652181214.472026, lauv-thor, 73, 0.980000
1652181215.471520, lauv-thor, 73, 0.950000
1652181216.471795, lauv-thor, 73, 1.020000
1652181217.471332, lauv-thor, 73, 0.990000
1652181218.471892, lauv-thor, 73, 1.000000
1652181219.469990, lauv-thor, 73, 1.010000
1652181220.471888, lauv-thor, 73, 1.000000
1652181221.470523, lauv-thor, 73, 0.980000
1652181222.471411, lauv-thor, 73, 0.930000
1652181223.470864, lauv-thor, 73, 1.000000
1652181224.471121, lauv-thor, 73, 0.990000
1652181225.471246, lauv-thor, 73, 0.990000
1652181226.470937, lauv-thor, 73, 1.050000
1652181227.471152, lauv-thor, 73, 1.080000
1652181228.470771, lauv-thor, 73, 1.000000
1652181229.469461, lauv-thor, 73, 0.950000
1652181230.468929, lauv-thor, 73, 0.900000
1652181231.470612, lauv-thor, 73, 0.900000
1652181232.470941, lauv-thor, 73, 0.960000
1652181233.470629, lauv-thor, 73, 1.000000
1652181234.469835, lauv-thor, 73, 1.000000
1652181235.471588, lauv-thor, 73, 0.960000
1652181236.471374, lauv-thor, 73, 0.970000
1652181237.470867, lauv-thor, 73, 0.960000
1652181238.471623, lauv-thor, 73, 0.930000
1652181239.469239, lauv-thor, 73, 0.920000
1652181240.469216, lauv-thor, 73, 0.900000
1652181241.467946, lauv-thor, 73, 0.910000
1652181242.469602, lauv-thor, 73, 0.950000
1652181243.467922, lauv-thor, 73, 0.960000
1652181244.469588, lauv-thor, 73, 1.000000
1652181245.469702, lauv-thor, 73, 1.010000
1652181246.471470, lauv-thor, 73, 0.970000
1652181247.469224, lauv-thor, 73, 0.980000
1652181248.470811, lauv-thor, 73, 0.940000
1652181249.469002, lauv-thor, 73, 0.890000
1652181250.468417, lauv-thor, 73, 0.900000
1652181251.467020, lauv-thor, 73, 0.940000
1652181252.469754, lauv-thor, 73, 0.970000
1652181253.469642, lauv-thor, 73, 1.030000
1652181254.467642, lauv-thor, 73, 1.020000
1652181255.469449, lauv-thor, 73, 1.040000
1652181256.469155, lauv-thor, 73, 1.010000
1652181257.467708, lauv-thor, 73, 1.010000
1652181258.467679, lauv-thor, 73, 0.940000
1652181259.467088, lauv-thor, 73, 0.930000
1652181260.467229, lauv-thor, 73, 0.920000
1652181261.468362, lauv-thor, 73, 0.900000
1652181262.465943, lauv-thor, 73, 0.880000
1652181263.465898, lauv-thor, 73, 0.860000
1652181264.466227, lauv-thor, 73, 0.920000
1652181265.467515, lauv-thor, 73, 0.910000
1652181266.467370, lauv-thor, 73, 0.920000
1652181267.466658, lauv-thor, 73, 0.920000
1652181268.466228, lauv-thor, 73, 0.970000
1652181269.466501, lauv-thor, 73, 0.950000
1652181270.465700, lauv-thor, 73, 0.960000
1652181271.464913, lauv-thor, 73, 0.920000
1652181272.464800, lauv-thor, 73, 0.890000
1652181273.465278, lauv-thor, 73, 0.930000
1652181274.465801, lauv-thor, 73, 0.950000
1652181275.464795, lauv-thor, 73, 0.970000
1652181276.465811, lauv-thor, 73, 0.940000
1652181277.465980, lauv-thor, 73, 0.980000
1652181278.465302, lauv-thor, 73, 1.050000
1652181279.465519, lauv-thor, 73, 0.990000
1652181280.465204, lauv-thor, 73, 0.970000
1652181281.465220, lauv-thor, 73, 0.960000
1652181282.465353, lauv-thor, 73, 0.950000
1652181283.464455, lauv-thor, 73, 0.910000
1652181284.463774, lauv-thor, 73, 0.940000
1652181285.463875, lauv-thor, 73, 0.890000
1652181286.464499, lauv-thor, 73, 0.870000
1652181287.464929, lauv-thor, 73, 0.920000
1652181288.464938, lauv-thor, 73, 0.900000
1652181289.464230, lauv-thor, 73, 0.930000
1652181290.464524, lauv-thor, 73, 0.930000
1652181291.464445, lauv-thor, 73, 0.900000
1652181292.463757, lauv-thor, 73, 0.900000
1652181293.464200, lauv-thor, 73, 0.930000
1652181294.462851, lauv-thor, 73, 0.940000
1652181295.462873, lauv-thor, 73, 0.980000
1652181296.462684, lauv-thor, 73, 0.920000
1652181297.463806, lauv-thor, 73, 0.910000
1652181298.465100, lauv-thor, 73, 0.960000
1652181299.463699, lauv-thor, 73, 0.930000
1652181300.463454, lauv-thor, 73, 0.920000
1652181301.463122, lauv-thor, 73, 0.970000
1652181302.463267, lauv-thor, 73, 1.010000
1652181303.461944, lauv-thor, 73, 1.020000
1652181304.462018, lauv-thor, 73, 0.930000
1652181305.463632, lauv-thor, 73, 0.930000
1652181306.461745, lauv-thor, 73, 0.950000
1652181307.461899, lauv-thor, 73, 0.920000
1652181308.462687, lauv-thor, 73, 0.950000
1652181309.463231, lauv-thor, 73, 0.940000
1652181310.462667, lauv-thor, 73, 0.960000
1652181311.462184, lauv-thor, 73, 0.970000
1652181312.461835, lauv-thor, 73, 0.940000
1652181313.461666, lauv-thor, 73, 0.930000
1652181314.461018, lauv-thor, 73, 0.940000
1652181315.460912, lauv-thor, 73, 0.960000
1652181316.460806, lauv-thor, 73, 0.960000
1652181317.460906, lauv-thor, 73, 0.940000
1652181318.460778, lauv-thor, 73, 0.960000
1652181319.461803, lauv-thor, 73, 0.990000
1652181320.461759, lauv-thor, 73, 0.980000
1652181321.461588, lauv-thor, 73, 0.990000
1652181322.460864, lauv-thor, 73, 1.000000
1652181323.461095, lauv-thor, 73, 0.990000
1652181324.461209, lauv-thor, 73, 0.970000
1652181325.460941, lauv-thor, 73, 1.050000
1652181326.460726, lauv-thor, 73, 0.990000
1652181327.460708, lauv-thor, 73, 0.970000
1652181328.459747, lauv-thor, 73, 0.970000
1652181329.459853, lauv-thor, 73, 0.940000
1652181330.460802, lauv-thor, 73, 0.940000
1652181331.460805, lauv-thor, 73, 0.930000
1652181332.460767, lauv-thor, 73, 0.980000
1652181333.460460, lauv-thor, 73, 0.960000
1652181334.459915, lauv-thor, 73, 0.980000
1652181335.460229, lauv-thor, 73, 1.010000
1652181336.460422, lauv-thor, 73, 1.050000
1652181337.460007, lauv-thor, 73, 0.990000
1652181338.459008, lauv-thor, 73, 1.000000
1652181339.458904, lauv-thor, 73, 1.010000
1652181340.458835, lauv-thor, 73, 1.030000
1652181341.460182, lauv-thor, 73, 1.050000
1652181342.459805, lauv-thor, 73, 1.040000
1652181343.459751, lauv-thor, 73, 1.010000
1652181344.459764, lauv-thor, 73, 1.000000
1652181345.459111, lauv-thor, 73, 1.000000
1652181346.458011, lauv-thor, 73, 0.940000
1652181347.459012, lauv-thor, 73, 0.940000
1652181348.457988, lauv-thor, 73, 0.930000
1652181349.459029, lauv-thor, 73, 0.920000
1652181350.457951, lauv-thor, 73, 0.900000
1652181351.458345, lauv-thor, 73, 0.940000
1652181352.459025, lauv-thor, 73, 0.920000
1652181353.458899, lauv-thor, 73, 0.910000
1652181354.459228, lauv-thor, 73, 0.890000
1652181355.460817, lauv-thor, 73, 0.880000
1652181356.461125, lauv-thor, 73, 0.900000
1652181357.459303, lauv-thor, 73, 0.930000
1652181358.458870, lauv-thor, 73, 0.970000
1652181359.457982, lauv-thor, 73, 0.990000
1652181360.456970, lauv-thor, 73, 1.010000
1652181361.460210, lauv-thor, 73, 1.010000
1652181362.460971, lauv-thor, 73, 1.010000
1652181363.460947, lauv-thor, 73, 1.010000
1652181364.460189, lauv-thor, 73, 0.990000
1652181365.460347, lauv-thor, 73, 0.950000
1652181366.460462, lauv-thor, 73, 0.920000
1652181367.460545, lauv-thor, 73, 0.930000
1652181368.459529, lauv-thor, 73, 0.880000
1652181369.460145, lauv-thor, 73, 0.880000
1652181370.459343, lauv-thor, 73, 0.960000
1652181371.458961, lauv-thor, 73, 0.970000
1652181372.459953, lauv-thor, 73, 1.050000
1652181373.459031, lauv-thor, 73, 1.080000
1652181374.460316, lauv-thor, 73, 1.060000
1652181375.459976, lauv-thor, 73, 1.100000
1652181376.457532, lauv-thor, 73, 1.030000
1652181377.457925, lauv-thor, 73, 1.030000
1652181378.456438, lauv-thor, 73, 1.060000
1652181379.456820, lauv-thor, 73, 1.080000
1652181380.456317, lauv-thor, 73, 1.020000
1652181381.456156, lauv-thor, 73, 1.030000
1652181382.455802, lauv-thor, 73, 1.090000
1652181383.454903, lauv-thor, 73, 1.050000
1652181384.454951, lauv-thor, 73, 1.080000
1652181385.457293, lauv-thor, 73, 1.040000
1652181386.458898, lauv-thor, 73, 1.010000
1652181387.458720, lauv-thor, 73, 1.020000
1652181388.454790, lauv-thor, 73, 0.960000
1652181389.454991, lauv-thor, 73, 1.000000
1652181390.454947, lauv-thor, 73, 1.000000
1652181391.454917, lauv-thor, 73, 1.040000
1652181392.454767, lauv-thor, 73, 1.000000
1652181393.454730, lauv-thor, 73, 1.050000
1652181394.453745, lauv-thor, 73, 1.040000
1652181395.455215, lauv-thor, 73, 1.000000
1652181396.454953, lauv-thor, 73, 1.000000
1652181397.454987, lauv-thor, 73, 1.000000
1652181398.455377, lauv-thor, 73, 1.000000
1652181399.454339, lauv-thor, 73, 1.020000
1652181400.454495, lauv-thor, 73, 1.010000
1652181401.454092, lauv-thor, 73, 1.010000
1652181402.453784, lauv-thor, 73, 0.980000
1652181403.454081, lauv-thor, 73, 1.050000
1652181404.452788, lauv-thor, 73, 1.020000
1652181405.452859, lauv-thor, 73, 1.000000
1652181406.453190, lauv-thor, 73, 1.030000
1652181407.454342, lauv-thor, 73, 1.030000
1652181408.453812, lauv-thor, 73, 1.000000
1652181409.454007, lauv-thor, 73, 1.020000
1652181410.453617, lauv-thor, 73, 1.020000
1652181411.453404, lauv-thor, 73, 1.050000
1652181412.453322, lauv-thor, 73, 1.030000
1652181413.453127, lauv-thor, 73, 1.040000
1652181414.452660, lauv-thor, 73, 1.030000
1652181415.453176, lauv-thor, 73, 1.040000
1652181416.453537, lauv-thor, 73, 1.060000
1652181417.453494, lauv-thor, 73, 1.030000
1652181766.421514, lauv-thor, 73, 0.800000
1652181767.422474, lauv-thor, 73, 0.800000
1652181768.421726, lauv-thor, 73, 0.790000
1652181769.422422, lauv-thor, 73, 0.800000
1652181770.420970, lauv-thor, 73, 0.770000
1652181771.420825, lauv-thor, 73, 0.770000
1652181772.420150, lauv-thor, 73, 0.790000
1652181773.420418, lauv-thor, 73, 0.760000
1652181774.419002, lauv-thor, 73, 0.780000
1652181775.418890, lauv-thor, 73, 0.780000
1652181776.418948, lauv-thor, 73, 0.790000
1652181777.420856, lauv-thor, 73, 0.790000
1652181778.420889, lauv-thor, 73, 0.780000
1652181779.420498, lauv-thor, 73, 0.780000
1652181780.420277, lauv-thor, 73, 0.780000
1652181781.419948, lauv-thor, 73, 0.760000
1652181782.419480, lauv-thor, 73, 0.800000
1652181783.419016, lauv-thor, 73, 0.760000
1652181784.417924, lauv-thor, 73, 0.780000
1652181785.419585, lauv-thor, 73, 0.770000
1652181786.419422, lauv-thor, 73, 0.780000
1652181787.419214, lauv-thor, 73, 0.760000
1652181788.419220, lauv-thor, 73, 0.790000
1652181789.419414, lauv-thor, 73, 0.780000
1652181790.418436, lauv-thor, 73, 0.790000
1652181791.418675, lauv-thor, 73, 0.780000
1652181792.417896, lauv-thor, 73, 0.810000
1652181793.417945, lauv-thor, 73, 0.810000
1652181794.417789, lauv-thor, 73, 0.790000
1652181795.418010, lauv-thor, 73, 0.760000
1652181796.417964, lauv-thor, 73, 0.790000
1652181797.416950, lauv-thor, 73, 0.780000
1652181798.416738, lauv-thor, 73, 0.760000
1652181799.417794, lauv-thor, 73, 0.770000
1652181800.419744, lauv-thor, 73, 0.760000
1652181801.418362, lauv-thor, 73, 0.760000
1652181802.417505, lauv-thor, 73, 0.790000
1652181803.416806, lauv-thor, 73, 0.790000
1652181804.417261, lauv-thor, 73, 0.760000
1652181805.416898, lauv-thor, 73, 0.780000
1652181806.416855, lauv-thor, 73, 0.770000
1652181807.416034, lauv-thor, 73, 0.780000
1652181808.415952, lauv-thor, 73, 0.800000
1652181809.415903, lauv-thor, 73, 0.780000
1652181810.416875, lauv-thor, 73, 0.780000
1652181811.416884, lauv-thor, 73, 0.770000
1652181812.416511, lauv-thor, 73, 0.780000
1652181813.416154, lauv-thor, 73, 0.780000
1652181814.416636, lauv-thor, 73, 0.800000
1652181815.416010, lauv-thor, 73, 0.840000
1652181816.415911, lauv-thor, 73, 0.770000
1652181817.414968, lauv-thor, 73, 0.770000
1652181818.415003, lauv-thor, 73, 0.740000
1652181819.414918, lauv-thor, 73, 0.790000
1652181820.414700, lauv-thor, 73, 0.760000
1652181821.416228, lauv-thor, 73, 0.750000
1652181822.414670, lauv-thor, 73, 0.740000
1652181823.415877, lauv-thor, 73, 0.750000
1652181824.415856, lauv-thor, 73, 0.780000
1652181825.414930, lauv-thor, 73, 0.750000
1652181826.416742, lauv-thor, 73, 0.780000
1652181827.415204, lauv-thor, 73, 0.790000
1652181828.414279, lauv-thor, 73, 0.760000
1652181829.413811, lauv-thor, 73, 0.800000
1652181830.413754, lauv-thor, 73, 0.780000
1652181831.414766, lauv-thor, 73, 0.770000
1652181832.416309, lauv-thor, 73, 0.770000
1652181833.415123, lauv-thor, 73, 0.760000
1652181834.414696, lauv-thor, 73, 0.730000
1652181835.415760, lauv-thor, 73, 0.770000
1652181836.414787, lauv-thor, 73, 0.800000
1652181837.414601, lauv-thor, 73, 0.750000
1652181838.412853, lauv-thor, 73, 0.730000
1652181839.412855, lauv-thor, 73, 0.740000
1652181840.412953, lauv-thor, 73, 0.760000
1652181841.412842, lauv-thor, 73, 0.750000
1652181842.412825, lauv-thor, 73, 0.740000
1652181843.414466, lauv-thor, 73, 0.750000
1652181844.413347, lauv-thor, 73, 0.740000
1652181845.411876, lauv-thor, 73, 0.710000
1652181846.411753, lauv-thor, 73, 0.750000
1652181847.411778, lauv-thor, 73, 0.710000
1652181848.412315, lauv-thor, 73, 0.740000
1652181849.412428, lauv-thor, 73, 0.740000
1652181850.413416, lauv-thor, 73, 0.740000
1652181851.412857, lauv-thor, 73, 0.740000
1652181852.412396, lauv-thor, 73, 0.730000
1652181853.412537, lauv-thor, 73, 0.740000
1652181854.410932, lauv-thor, 73, 0.740000
1652181855.410915, lauv-thor, 73, 0.730000
1652181856.410795, lauv-thor, 73, 0.760000
1652181857.410788, lauv-thor, 73, 0.720000
1652181858.412353, lauv-thor, 73, 0.740000
1652181859.411243, lauv-thor, 73, 0.780000
1652181860.411627, lauv-thor, 73, 0.710000
1652181861.411762, lauv-thor, 73, 0.740000
1652181862.411748, lauv-thor, 73, 0.760000
1652181863.411857, lauv-thor, 73, 0.740000
1652181864.412288, lauv-thor, 73, 0.740000
1652181865.411620, lauv-thor, 73, 0.740000
1652181866.412313, lauv-thor, 73, 0.750000
1652181867.412012, lauv-thor, 73, 0.750000
1652181868.411976, lauv-thor, 73, 0.750000
1652181869.411601, lauv-thor, 73, 0.750000
1652181870.411201, lauv-thor, 73, 0.740000
1652181871.411764, lauv-thor, 73, 0.780000
1652181872.410858, lauv-thor, 73, 0.750000
1652181873.410516, lauv-thor, 73, 0.760000
1652181874.410884, lauv-thor, 73, 0.740000
1652181875.410300, lauv-thor, 73, 0.740000
1652181876.410032, lauv-thor, 73, 0.760000
1652181877.410377, lauv-thor, 73, 0.760000
1652181878.411361, lauv-thor, 73, 0.770000
1652181879.410810, lauv-thor, 73, 0.790000
1652181880.410149, lauv-thor, 73, 0.790000
1652181881.411330, lauv-thor, 73, 0.790000
1652181882.410392, lauv-thor, 73, 0.760000
1652181883.409944, lauv-thor, 73, 0.770000
1652181884.410723, lauv-thor, 73, 0.760000
1652181885.409189, lauv-thor, 73, 0.760000
1652181886.410394, lauv-thor, 73, 0.780000
1652181887.410692, lauv-thor, 73, 0.770000
1652181888.409227, lauv-thor, 73, 0.750000
1652181889.410311, lauv-thor, 73, 0.760000
1652181890.411906, lauv-thor, 73, 0.770000
1652181891.412294, lauv-thor, 73, 0.750000
1652181892.409775, lauv-thor, 73, 0.740000
1652181893.409544, lauv-thor, 73, 0.770000
1652181894.411596, lauv-thor, 73, 0.740000
1652181895.411457, lauv-thor, 73, 0.730000
1652181896.411747, lauv-thor, 73, 0.750000
1652181897.411549, lauv-thor, 73, 0.720000
1652181898.411792, lauv-thor, 73, 0.760000
1652181899.411753, lauv-thor, 73, 0.720000
1652181900.411806, lauv-thor, 73, 0.750000
1652181901.411325, lauv-thor, 73, 0.720000
1652181902.411501, lauv-thor, 73, 0.720000
1652181903.411353, lauv-thor, 73, 0.740000
1652181904.410671, lauv-thor, 73, 0.770000
1652181905.411153, lauv-thor, 73, 0.790000
1652181906.411162, lauv-thor, 73, 0.730000
1652181907.411332, lauv-thor, 73, 0.740000
1652181908.410968, lauv-thor, 73, 0.770000
1652181909.409992, lauv-thor, 73, 0.740000
1652181910.409397, lauv-thor, 73, 0.750000
1652181911.409993, lauv-thor, 73, 0.730000
1652181912.410030, lauv-thor, 73, 0.730000
1652181913.410510, lauv-thor, 73, 0.720000
1652181914.410491, lauv-thor, 73, 0.750000
1652181915.406931, lauv-thor, 73, 0.730000
1652181916.406343, lauv-thor, 73, 0.720000
1652181917.406223, lauv-thor, 73, 0.720000
1652181918.407739, lauv-thor, 73, 0.770000
1652181919.407222, lauv-thor, 73, 0.740000
1652181920.408863, lauv-thor, 73, 0.760000
1652181921.409610, lauv-thor, 73, 0.750000
1652181922.407035, lauv-thor, 73, 0.750000
1652181923.407186, lauv-thor, 73, 0.730000
1652181924.407113, lauv-thor, 73, 0.720000
1652181925.406567, lauv-thor, 73, 0.770000
1652181926.405818, lauv-thor, 73, 0.740000
1652181927.405416, lauv-thor, 73, 0.770000
1652181928.405129, lauv-thor, 73, 0.760000
1652181929.405678, lauv-thor, 73, 0.770000
1652181930.405546, lauv-thor, 73, 0.730000
1652181931.405813, lauv-thor, 73, 0.760000
1652181932.406907, lauv-thor, 73, 0.760000
1652181933.406305, lauv-thor, 73, 0.770000
1652181934.406675, lauv-thor, 73, 0.720000
1652181935.405152, lauv-thor, 73, 0.740000
1652181936.405004, lauv-thor, 73, 0.720000
1652181937.405164, lauv-thor, 73, 0.730000
1652181938.404959, lauv-thor, 73, 0.750000
1652181939.403977, lauv-thor, 73, 0.740000
1652181940.403953, lauv-thor, 73, 0.750000
1652181941.403798, lauv-thor, 73, 0.750000
1652181942.404020, lauv-thor, 73, 0.760000
1652181943.405535, lauv-thor, 73, 0.780000
1652181944.405033, lauv-thor, 73, 0.740000
1652181945.404604, lauv-thor, 73, 0.760000
1652181946.405385, lauv-thor, 73, 0.740000
1652181947.404020, lauv-thor, 73, 0.740000
1652181948.404166, lauv-thor, 73, 0.720000
1652181949.404471, lauv-thor, 73, 0.760000
1652181950.404463, lauv-thor, 73, 0.770000
1652181951.409494, lauv-thor, 73, 0.770000
1652181952.403597, lauv-thor, 73, 0.730000
1652181953.403687, lauv-thor, 73, 0.730000
1652181954.401871, lauv-thor, 73, 0.770000
1652181955.402792, lauv-thor, 73, 0.750000
1652181956.401960, lauv-thor, 73, 0.760000
1652181957.403921, lauv-thor, 73, 0.740000
1652181958.404234, lauv-thor, 73, 0.740000
1652181959.402817, lauv-thor, 73, 0.750000
1652181960.401926, lauv-thor, 73, 0.760000
1652181961.403726, lauv-thor, 73, 0.750000
1652181962.401902, lauv-thor, 73, 0.750000
1652181963.403596, lauv-thor, 73, 0.740000
1652181964.403252, lauv-thor, 73, 0.750000
1652181965.403104, lauv-thor, 73, 0.760000
1652181966.400997, lauv-thor, 73, 0.730000
1652181967.400836, lauv-thor, 73, 0.750000
1652181968.400688, lauv-thor, 73, 0.740000
1652181969.401848, lauv-thor, 73, 0.760000
1652181970.401607, lauv-thor, 73, 0.720000
1652181971.401370, lauv-thor, 73, 0.750000
1652181972.401147, lauv-thor, 73, 0.760000
1652181973.401008, lauv-thor, 73, 0.750000
1652181974.401173, lauv-thor, 73, 0.760000
1652181975.399921, lauv-thor, 73, 0.760000
1652181976.399938, lauv-thor, 73, 0.790000
1652181977.400337, lauv-thor, 73, 0.750000
1652181978.400834, lauv-thor, 73, 0.800000
1652181979.400949, lauv-thor, 73, 0.750000
1652181980.400509, lauv-thor, 73, 0.770000
1652181981.401334, lauv-thor, 73, 0.750000
1652181982.400773, lauv-thor, 73, 0.770000
1652181983.400371, lauv-thor, 73, 0.760000
1652181984.399841, lauv-thor, 73, 0.770000
