timestamp (seconds since 01/01/1970), system, entity , lat (rad), lon (rad), height (m), x (m), y (m), z (m), phi (rad), theta (rad), psi (rad), u (m/s), v (m/s), w (m/s), vx (m/s), vy (m/s), vz (m/s), p (rad/s), q (rad/s), r (rad/s), depth (m), alt (m)
1652101390.355056, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.058758, 30.033300, 6.632550, 0.007692, -0.045492, 1.217846, 1.460576, -0.048520, -0.009355, 0.548579, 1.347040, 0.056431, 0.255743, 0.039485, -0.019564, 0.494704, -1.000000
1652101390.404090, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.085728, 30.101784, 6.632550, 0.018394, -0.043538, 1.216366, 1.466406, -0.047424, -0.009355, 0.551912, 1.352136, 0.053335, 0.270332, 0.048411, -0.021185, 0.494704, -1.000000
1652101390.453933, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.113365, 30.171648, 6.632550, 0.034886, -0.040317, 1.214691, 1.472235, -0.046327, -0.009355, 0.555082, 1.357296, 0.048110, 0.276572, 0.052122, -0.017784, 0.494704, -1.000000
1652101390.504315, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.140961, 30.241789, 6.636479, 0.045988, -0.038027, 1.213438, 1.477741, -0.044890, -0.004652, 0.557861, 1.362356, 0.049200, 0.276758, 0.057012, -0.019075, 0.498633, -1.000000
1652101390.553903, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.168430, 30.311123, 6.636479, 0.062739, -0.034570, 1.212136, 1.483248, -0.043452, -0.004652, 0.560175, 1.367500, 0.043623, 0.277898, 0.056140, -0.012776, 0.498633, -1.000000
1652101390.604001, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.196175, 30.380911, 6.636479, 0.073385, -0.032366, 1.211327, 1.488146, -0.040310, -0.004652, 0.561835, 1.372829, 0.040177, 0.261313, 0.055372, -0.014282, 0.498633, -1.000000
1652101390.653942, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.223946, 30.450615, 6.636479, 0.087400, -0.029362, 1.210501, 1.493044, -0.037167, -0.004652, 0.561703, 1.378206, 0.035540, 0.225882, 0.048397, -0.010225, 0.498633, -1.000000
1652101390.704281, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.250881, 30.521881, 6.651731, 0.096394, -0.027625, 1.209979, 1.498811, -0.032176, 0.001589, 0.561677, 1.383309, 0.039245, 0.227915, 0.044035, -0.011990, 0.513885, -1.000000
1652101390.753929, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.277893, 30.591919, 6.651731, 0.110573, -0.025508, 1.209411, 1.504578, -0.027185, 0.001589, 0.559859, 1.390222, 0.036258, 0.233884, 0.033410, -0.011352, 0.513885, -1.000000
1652101390.804058, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.305103, 30.662382, 6.651731, 0.120072, -0.024504, 1.209006, 1.505123, -0.024995, 0.001589, 0.557819, 1.397175, 0.035186, 0.240114, 0.024916, -0.014707, 0.513885, -1.000000
1652101390.855622, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.333149, 30.734915, 6.651731, 0.135259, -0.023513, 1.208381, 1.505669, -0.022806, 0.001589, 0.556844, 1.398149, 0.033591, 0.256121, 0.012755, -0.016688, 0.513885, -1.000000
1652101390.904345, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.358917, 30.802660, 6.658779, 0.145751, -0.023235, 1.207784, 1.504704, -0.020019, 0.001743, 0.555849, 1.399099, 0.033394, 0.261803, 0.005360, -0.021365, 0.520933, -1.000000
1652101390.953932, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.385498, 30.871956, 6.658779, 0.161644, -0.023200, 1.206830, 1.503740, -0.017233, 0.001743, 0.554245, 1.398655, 0.033405, 0.252621, -0.005102, -0.025892, 0.520933, -1.000000
1652101391.004242, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.412403, 30.941912, 6.658779, 0.171528, -0.023437, 1.205803, 1.503099, -0.014787, 0.001743, 0.552752, 1.398157, 0.034016, 0.242174, -0.009871, -0.031111, 0.520933, -1.000000
1652101391.053924, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.439232, 31.011433, 6.658779, 0.185518, -0.024008, 1.204259, 1.502459, -0.012341, 0.001743, 0.552409, 1.397549, 0.035069, 0.220871, -0.016443, -0.033357, 0.520933, -1.000000
1652101391.104226, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.464767, 31.081610, 6.657746, 0.193847, -0.024503, 1.202817, 1.501239, -0.007810, 0.007477, 0.552919, 1.396469, 0.041770, 0.196003, -0.018817, -0.038126, 0.519901, -1.000000
1652101391.154057, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.490746, 31.151115, 6.657746, 0.203419, -0.025219, 1.200809, 1.500019, -0.003278, 0.007477, 0.551167, 1.395761, 0.043600, 0.137094, -0.020694, -0.040493, 0.519901, -1.000000
1652101391.204045, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.516914, 31.220749, 6.657746, 0.208328, -0.025637, 1.198943, 1.497930, -0.000596, 0.007477, 0.549209, 1.395156, 0.045087, 0.116263, -0.018963, -0.042870, 0.519901, -1.000000
1652101391.253920, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.543213, 31.290277, 6.657746, 0.215843, -0.025897, 1.196614, 1.495841, 0.002087, 0.007477, 0.549291, 1.392845, 0.045961, 0.119849, -0.012745, -0.042124, 0.519901, -1.000000
1652101391.304331, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.568195, 31.357550, 6.653559, 0.220429, -0.025883, 1.194607, 1.489811, 0.005529, 0.004576, 0.548347, 1.391035, 0.043633, 0.106487, -0.008784, -0.043898, 0.515714, -1.000000
1652101391.354676, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.593990, 31.425953, 6.653559, 0.225418, -0.025405, 1.192135, 1.483780, 0.008970, 0.004576, 0.546461, 1.385306, 0.043539, 0.069431, -0.000245, -0.039713, 0.515714, -1.000000
1652101391.404093, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.619366, 31.492777, 6.653559, 0.227545, -0.024936, 1.190247, 1.479259, 0.011815, 0.004576, 0.543734, 1.379916, 0.043476, 0.047493, 0.004087, -0.036489, 0.515714, -1.000000
1652101391.453940, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.645214, 31.560423, 6.653559, 0.229027, -0.023955, 1.188159, 1.474738, 0.014660, 0.004576, 0.542375, 1.375640, 0.042569, 0.019180, 0.010817, -0.027628, 0.515714, -1.000000
1652101391.504400, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.676460, 31.631916, 6.654756, 0.229616, -0.023267, 1.186746, 1.476490, 0.012820, 0.010558, 0.541278, 1.371094, 0.047924, 0.014965, 0.013249, -0.023568, 0.516910, -1.000000
1652101391.553913, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.705650, 31.701096, 6.654756, 0.229509, -0.022259, 1.185356, 1.478242, 0.010980, 0.010558, 0.545521, 1.371344, 0.046057, -0.001160, 0.013500, -0.013528, 0.516910, -1.000000
1652101391.604003, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.735161, 31.770775, 6.654756, 0.228942, -0.021816, 1.184582, 1.480574, 0.007054, 0.010558, 0.548907, 1.371899, 0.045018, -0.010308, 0.010506, -0.009956, 0.516910, -1.000000
1652101391.653976, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.764702, 31.840374, 6.654756, 0.227397, -0.021423, 1.183946, 1.482905, 0.003129, 0.010558, 0.554197, 1.372307, 0.043590, -0.024926, 0.006742, -0.001130, 0.516910, -1.000000
1652101391.704351, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.798584, 31.908813, 6.653407, 0.225925, -0.021590, 1.183810, 1.485273, -0.006763, 0.010419, 0.558767, 1.372978, 0.042866, -0.030413, -0.000834, 0.001673, 0.515561, -1.000000
1652101391.754001, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.830738, 31.977015, 6.653407, 0.223591, -0.022389, 1.183849, 1.487641, -0.016655, 0.010419, 0.568520, 1.371576, 0.041909, -0.030379, -0.011529, 0.008646, 0.515561, -1.000000
1652101391.804085, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.863029, 32.045506, 6.653407, 0.222065, -0.023457, 1.184158, 1.493951, -0.027306, 0.010419, 0.577916, 1.370315, 0.041385, -0.030752, -0.021445, 0.008657, 0.515561, -1.000000
1652101391.853908, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.895264, 32.113945, 6.653407, 0.219389, -0.025644, 1.184637, 1.500261, -0.037957, 0.010419, 0.589236, 1.372493, 0.042532, -0.044134, -0.033220, 0.009444, 0.515561, -1.000000
1652101391.904403, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.924263, 32.184925, 6.657761, 0.216729, -0.027599, 1.184977, 1.507138, -0.043243, 0.004023, 0.599550, 1.375281, 0.037169, -0.066895, -0.045004, 0.005388, 0.519915, -1.000000
1652101391.953942, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.953953, 32.254204, 6.657761, 0.211581, -0.030885, 1.185128, 1.514016, -0.048529, 0.004023, 0.606699, 1.379694, 0.041395, -0.091013, -0.053308, 0.000588, 0.519915, -1.000000
1652101392.004251, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 48.983955, 32.324230, 6.657761, 0.207748, -0.033335, 1.184940, 1.514621, -0.049131, 0.004023, 0.614327, 1.383925, 0.044390, -0.090953, -0.060425, -0.003622, 0.519915, -1.000000
1652101392.053922, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.013756, 32.393711, 6.657761, 0.203908, -0.036964, 1.184293, 1.515225, -0.049732, 0.004023, 0.615952, 1.383695, 0.049968, -0.058707, -0.060911, -0.011165, 0.519915, -1.000000
1652101392.104237, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.038925, 32.461296, 6.652807, 0.202250, -0.039305, 1.183385, 1.510590, -0.045431, 0.009660, 0.618912, 1.382729, 0.059015, -0.039980, -0.060948, -0.018211, 0.514962, -1.000000
1652101392.153925, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.065586, 32.529083, 6.652807, 0.200735, -0.042212, 1.181848, 1.505955, -0.041129, 0.009660, 0.615297, 1.378888, 0.064155, -0.031474, -0.051344, -0.024174, 0.514962, -1.000000
1652101392.204125, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.092518, 32.597271, 6.652807, 0.199850, -0.043737, 1.180213, 1.501283, -0.030861, 0.009660, 0.611837, 1.375075, 0.067148, -0.023433, -0.044116, -0.028862, 0.514962, -1.000000
1652101392.253988, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.119556, 32.665359, 6.652807, 0.200167, -0.045051, 1.177923, 1.496611, -0.020593, 0.009660, 0.603832, 1.373044, 0.070940, 0.009127, -0.026942, -0.032315, 0.514962, -1.000000
1652101392.304222, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.146721, 32.736828, 6.650339, 0.201077, -0.045343, 1.175836, 1.495669, -0.008545, 0.008938, 0.595453, 1.371325, 0.072478, 0.020815, -0.015449, -0.033275, 0.512493, -1.000000
1652101392.353947, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.173851, 32.806549, 6.650339, 0.202696, -0.044792, 1.173385, 1.494728, 0.003502, 0.008938, 0.587547, 1.373497, 0.074000, 0.019957, 0.003962, -0.029907, 0.512493, -1.000000
1652101392.404122, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.201271, 32.876556, 6.650339, 0.203221, -0.043960, 1.171536, 1.493218, 0.010185, 0.008938, 0.578835, 1.376084, 0.075139, 0.008548, 0.012740, -0.026700, 0.512493, -1.000000
1652101392.453919, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.228771, 32.946358, 6.650339, 0.202891, -0.041866, 1.169567, 1.491708, 0.016868, 0.008938, 0.574963, 1.376201, 0.073294, -0.023944, 0.030036, -0.019417, 0.512493, -1.000000
1652101392.504114, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.257187, 33.017365, 6.651434, 0.200669, -0.040199, 1.168271, 1.491578, 0.023211, 0.007534, 0.569899, 1.376864, 0.070685, -0.066040, 0.036366, -0.015533, 0.513588, -1.000000
1652101392.553906, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.285267, 33.087505, 6.651434, 0.195759, -0.037311, 1.167130, 1.491447, 0.029555, 0.007534, 0.565708, 1.378699, 0.067537, -0.084349, 0.045724, -0.008346, 0.513588, -1.000000
1652101392.603903, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.313503, 33.157837, 6.651434, 0.192005, -0.035348, 1.166525, 1.496555, 0.030996, 0.007534, 0.560760, 1.380786, 0.065736, -0.097177, 0.046209, -0.003877, 0.513588, -1.000000
1652101392.653936, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.341816, 33.228249, 6.651434, 0.184910, -0.032339, 1.166248, 1.501664, 0.032436, 0.007534, 0.561840, 1.386092, 0.061486, -0.129877, 0.049583, 0.002870, 0.513588, -1.000000
1652101392.704149, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.376644, 33.298653, 6.650185, 0.179058, -0.030500, 1.166271, 1.509574, 0.025839, -0.000663, 0.561242, 1.392287, 0.050916, -0.146958, 0.045533, 0.004897, 0.512339, -1.000000
1652101392.753956, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.409008, 33.368458, 6.650185, 0.170806, -0.027923, 1.166498, 1.517485, 0.019242, -0.000663, 0.570041, 1.397294, 0.045884, -0.129260, 0.043483, 0.006732, 0.512339, -1.000000
1652101392.803870, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.441479, 33.438530, 6.650185, 0.165628, -0.026557, 1.166859, 1.521665, 0.010865, -0.000663, 0.578647, 1.402307, 0.042813, -0.128700, 0.034317, 0.009038, 0.512339, -1.000000
1652101392.853903, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.473965, 33.508720, 6.650185, 0.158452, -0.024820, 1.167495, 1.525846, 0.002488, -0.000663, 0.587029, 1.403379, 0.038823, -0.110027, 0.030303, 0.008919, 0.512339, -1.000000
1652101392.904133, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.508442, 33.574810, 6.649630, 0.154030, -0.023985, 1.168100, 1.525987, -0.010549, -0.004553, 0.594941, 1.404714, 0.032477, -0.112855, 0.022602, 0.010400, 0.511784, -1.000000
1652101392.953990, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.542084, 33.642097, 6.649630, 0.146344, -0.023187, 1.168867, 1.526128, -0.023587, -0.004553, 0.605846, 1.400306, 0.029339, -0.121345, 0.013975, 0.009961, 0.511784, -1.000000
1652101393.004082, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.575726, 33.709492, 6.649630, 0.141712, -0.022966, 1.169493, 1.524890, -0.036285, -0.004553, 0.616949, 1.395807, 0.027209, -0.115019, 0.006842, 0.009893, 0.511784, -1.000000
1652101393.053924, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.609329, 33.776924, 6.649630, 0.134717, -0.023003, 1.170246, 1.523652, -0.048984, -0.004553, 0.627067, 1.390235, 0.025691, -0.122378, 0.000253, 0.006326, 0.511784, -1.000000
1652101393.104122, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.640671, 33.849773, 6.653672, 0.128946, -0.023310, 1.170744, 1.527194, -0.056123, -0.002027, 0.637827, 1.384325, 0.027207, -0.148912, -0.006894, 0.004868, 0.515826, -1.000000
1652101393.153919, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.672497, 33.920315, 6.653672, 0.119507, -0.023905, 1.171240, 1.530736, -0.063262, -0.002027, 0.645115, 1.385110, 0.027803, -0.153066, -0.008279, 0.002954, 0.515826, -1.000000
1652101393.203873, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.704372, 33.991039, 6.653672, 0.113821, -0.024444, 1.171512, 1.531476, -0.062363, -0.002027, 0.652693, 1.385768, 0.028218, -0.139920, -0.013484, 0.000359, 0.515826, -1.000000
1652101393.253983, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.736332, 34.061993, 6.653672, 0.105219, -0.025327, 1.171625, 1.532215, -0.061464, -0.002027, 0.652055, 1.386802, 0.030220, -0.144589, -0.014251, -0.006106, 0.515826, -1.000000
1652101393.304152, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.768471, 34.130325, 6.657393, 0.099656, -0.025918, 1.171494, 1.530007, -0.062158, 0.001904, 0.652054, 1.387455, 0.035489, -0.140522, -0.015683, -0.007747, 0.519547, -1.000000
1652101393.353991, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.800449, 34.199287, 6.657393, 0.091645, -0.026650, 1.171108, 1.527798, -0.062852, 0.001904, 0.652380, 1.384854, 0.036978, -0.129341, -0.012908, -0.012070, 0.519547, -1.000000
1652101393.403903, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.832462, 34.268272, 6.657393, 0.087667, -0.027097, 1.170677, 1.529629, -0.058886, 0.001904, 0.652759, 1.382244, 0.037788, -0.097103, -0.012375, -0.010178, 0.519547, -1.000000
1652101393.453907, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.864582, 34.337395, 6.657393, 0.082743, -0.027476, 1.170166, 1.531459, -0.054919, 0.001904, 0.650542, 1.385101, 0.039054, -0.072740, -0.005289, -0.012068, 0.519547, -1.000000
1652101393.504165, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.896801, 34.409138, 6.656655, 0.080157, -0.027544, 1.169740, 1.536058, -0.049664, 0.000944, 0.648147, 1.388089, 0.038722, -0.069429, -0.003320, -0.009691, 0.518809, -1.000000
1652101393.553923, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.928806, 34.479477, 6.656655, 0.073846, -0.027484, 1.169404, 1.540657, -0.044408, 0.000944, 0.645597, 1.394126, 0.039490, -0.123259, 0.000530, -0.008881, 0.518809, -1.000000
1652101393.603899, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.960926, 34.550018, 6.656655, 0.068277, -0.027393, 1.169137, 1.540476, -0.044713, 0.000944, 0.642948, 1.400216, 0.040111, -0.138962, 0.000614, -0.004161, 0.518809, -1.000000
1652101393.653953, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 49.993107, 34.620628, 6.656655, 0.059347, -0.027085, 1.169069, 1.540296, -0.045017, 0.000944, 0.643268, 1.399883, 0.040010, -0.150319, 0.005606, -0.000143, 0.518809, -1.000000
1652101393.704144, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.025826, 34.688107, 6.651937, 0.053189, -0.026832, 1.169131, 1.536506, -0.047579, -0.000736, 0.643337, 1.399713, 0.038197, -0.150466, 0.004945, 0.005728, 0.514092, -1.000000
1652101393.753914, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.058216, 34.756336, 6.651937, 0.045749, -0.026417, 1.169420, 1.532716, -0.050142, -0.000736, 0.643833, 1.395412, 0.037675, -0.107004, 0.007349, 0.009492, 0.514092, -1.000000
1652101393.803918, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.090675, 34.824749, 6.651937, 0.041233, -0.026195, 1.169868, 1.531874, -0.051111, -0.000736, 0.644100, 1.391212, 0.037343, -0.113275, 0.004038, 0.015793, 0.514092, -1.000000
1652101393.853909, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.123150, 34.893295, 6.651937, 0.033752, -0.025953, 1.170709, 1.531033, -0.052081, -0.000736, 0.643512, 1.390594, 0.037293, -0.121048, 0.004605, 0.020519, 0.514092, -1.000000
1652101393.904490, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.159599, 34.964050, 6.657307, 0.029374, -0.025800, 1.171540, 1.533856, -0.056768, -0.000238, 0.642941, 1.389956, 0.037729, -0.100766, 0.002855, 0.025370, 0.519461, -1.000000
1652101393.953984, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.194042, 35.032921, 6.657307, 0.022683, -0.025602, 1.172809, 1.536679, -0.061454, -0.000238, 0.646600, 1.391553, 0.037740, -0.114576, 0.003202, 0.028489, 0.519461, -1.000000
1652101394.004025, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.228748, 35.102509, 6.657307, 0.017440, -0.025500, 1.173999, 1.536733, -0.067430, -0.000238, 0.650361, 1.393109, 0.037871, -0.122945, 0.001183, 0.033618, 0.519461, -1.000000
1652101394.053916, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.263329, 35.172058, 6.657307, 0.010587, -0.025433, 1.175568, 1.536788, -0.073405, -0.000238, 0.653714, 1.391869, 0.038128, -0.106869, 0.001640, 0.033164, 0.519461, -1.000000
1652101394.104078, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.296272, 35.236835, 6.649586, 0.005896, -0.025402, 1.176936, 1.530205, -0.079950, -0.001625, 0.657356, 1.390548, 0.036977, -0.110451, 0.000313, 0.036825, 0.511740, -1.000000
1652101394.153954, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.329556, 35.303158, 6.649586, -0.001476, -0.025284, 1.178740, 1.523621, -0.086496, -0.001625, 0.658389, 1.383135, 0.037179, -0.121583, 0.002690, 0.037459, 0.511740, -1.000000
1652101394.203866, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.362797, 35.369671, 6.649586, -0.006749, -0.025187, 1.180323, 1.520648, -0.090783, -0.001625, 0.659750, 1.375588, 0.037330, -0.126402, 0.000559, 0.040294, 0.511740, -1.000000
1652101394.253942, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.395988, 35.436378, 6.649586, -0.014203, -0.024967, 1.182276, 1.517674, -0.095070, -0.001625, 0.659905, 1.372488, 0.037627, -0.111774, 0.002736, 0.038327, 0.511740, -1.000000
1652101394.304142, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.426090, 35.505741, 6.654855, -0.018771, -0.024835, 1.183924, 1.516020, -0.094400, 0.002228, 0.660384, 1.369135, 0.041698, -0.115928, 0.000939, 0.038339, 0.517009, -1.000000
1652101394.353987, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.456837, 35.573765, 6.654855, -0.026913, -0.024760, 1.185745, 1.514367, -0.093730, 0.002228, 0.656609, 1.369054, 0.042299, -0.126588, -0.000958, 0.034068, 0.517009, -1.000000
1652101394.403974, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.487553, 35.642029, 6.654855, -0.031120, -0.024750, 1.187170, 1.509049, -0.089342, 0.002228, 0.653395, 1.368705, 0.042618, -0.100010, -0.002904, 0.034566, 0.517009, -1.000000
1652101394.453938, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.518223, 35.710484, 6.654855, -0.036854, -0.024784, 1.188877, 1.503731, -0.084955, 0.002228, 0.644975, 1.366521, 0.042913, -0.092611, -0.002464, 0.028447, 0.517009, -1.000000
1652101394.504131, lauv-thor, 49, 1.10724893, 0.18079112, 46.131001, 50.548084, 35.781467, 6.647058, -0.039453, -0.024791, 1.190048, 1.500720, -0.078470, -0.002202, 0.637517, 1.364010, 0.038426, -0.056207, -0.004165, 0.027531, 0.509212, -1.000000
