timestamp (seconds since 01/01/1970), system, entity , value (m)
1652101455.892291, lauv-thor, 62, 0.518921
1652101455.893969, lauv-thor, 62, 0.518921
1652101456.091974, lauv-thor, 62, 0.514960
1652101456.093776, lauv-thor, 62, 0.514960
1652101456.292526, lauv-thor, 62, 0.522882
1652101456.294026, lauv-thor, 62, 0.522882
1652101456.346533, lauv-thor, 73, 0.577010
1652101456.491828, lauv-thor, 62, 0.521892
1652101456.493419, lauv-thor, 62, 0.521892
1652101456.692094, lauv-thor, 62, 0.525853
1652101456.693937, lauv-thor, 62, 0.525853
1652101456.894109, lauv-thor, 62, 0.544669
1652101456.895988, lauv-thor, 62, 0.544669
1652101457.092342, lauv-thor, 62, 0.539718
1652101457.094115, lauv-thor, 62, 0.539718
1652101457.293684, lauv-thor, 62, 0.547640
1652101457.346198, lauv-thor, 73, 0.596907
1652101457.492074, lauv-thor, 62, 0.542689
1652101457.493953, lauv-thor, 62, 0.542689
1652101457.691565, lauv-thor, 62, 0.547640
1652101457.693272, lauv-thor, 62, 0.547640
1652101457.892347, lauv-thor, 62, 0.558533
1652101457.893909, lauv-thor, 62, 0.558533
1652101458.092152, lauv-thor, 62, 0.549621
1652101458.093753, lauv-thor, 62, 0.549621
1652101458.292181, lauv-thor, 62, 0.548630
1652101458.293946, lauv-thor, 62, 0.548630
1652101458.346807, lauv-thor, 73, 0.596907
1652101458.491818, lauv-thor, 62, 0.559524
1652101458.493514, lauv-thor, 62, 0.559524
1652101458.692132, lauv-thor, 62, 0.559524
1652101458.694003, lauv-thor, 62, 0.559524
1652101458.892031, lauv-thor, 62, 0.552592
1652101458.893646, lauv-thor, 62, 0.552592
1652101459.092531, lauv-thor, 62, 0.548630
1652101459.094075, lauv-thor, 62, 0.548630
1652101459.291935, lauv-thor, 62, 0.542689
1652101459.293560, lauv-thor, 62, 0.542689
1652101459.345804, lauv-thor, 73, 0.567062
1652101459.492200, lauv-thor, 62, 0.534766
1652101459.493750, lauv-thor, 62, 0.534766
1652101459.692471, lauv-thor, 62, 0.522882
1652101459.694180, lauv-thor, 62, 0.522882
1652101459.892121, lauv-thor, 62, 0.512979
1652101459.893836, lauv-thor, 62, 0.512979
1652101460.091706, lauv-thor, 62, 0.498125
1652101460.093338, lauv-thor, 62, 0.498125
1652101460.292616, lauv-thor, 62, 0.509018
1652101460.294373, lauv-thor, 62, 0.509018
1652101460.345801, lauv-thor, 73, 0.547165
1652101460.491891, lauv-thor, 62, 0.500105
1652101460.493487, lauv-thor, 62, 0.500105
1652101460.692266, lauv-thor, 62, 0.486241
1652101460.693978, lauv-thor, 62, 0.486241
1652101460.891925, lauv-thor, 62, 0.485251
1652101460.893643, lauv-thor, 62, 0.485251
1652101461.092389, lauv-thor, 62, 0.493173
1652101461.094074, lauv-thor, 62, 0.493173
1652101461.291784, lauv-thor, 62, 0.499115
1652101461.293509, lauv-thor, 62, 0.499115
1652101461.345658, lauv-thor, 73, 0.557113
1652101461.492059, lauv-thor, 62, 0.506047
1652101461.493881, lauv-thor, 62, 0.506047
1652101461.691463, lauv-thor, 62, 0.501096
1652101461.693292, lauv-thor, 62, 0.501096
1652101461.892089, lauv-thor, 62, 0.511989
1652101461.893731, lauv-thor, 62, 0.511989
1652101462.092058, lauv-thor, 62, 0.511989
1652101462.093725, lauv-thor, 62, 0.511989
1652101462.292553, lauv-thor, 62, 0.523873
1652101462.294204, lauv-thor, 62, 0.523873
1652101462.344440, lauv-thor, 73, 0.577010
1652101462.491906, lauv-thor, 62, 0.521892
1652101462.493497, lauv-thor, 62, 0.521892
1652101462.692114, lauv-thor, 62, 0.524863
1652101462.693735, lauv-thor, 62, 0.524863
1652101462.891813, lauv-thor, 62, 0.539718
1652101462.893565, lauv-thor, 62, 0.539718
1652101463.092260, lauv-thor, 62, 0.539718
1652101463.093988, lauv-thor, 62, 0.539718
1652101463.291535, lauv-thor, 62, 0.543679
1652101463.293932, lauv-thor, 62, 0.543679
1652101463.346199, lauv-thor, 73, 0.586959
1652101463.491956, lauv-thor, 62, 0.547640
1652101463.493752, lauv-thor, 62, 0.547640
1652101463.691670, lauv-thor, 62, 0.540708
1652101463.693370, lauv-thor, 62, 0.540708
1652101463.892631, lauv-thor, 62, 0.546650
1652101463.894368, lauv-thor, 62, 0.546650
1652101464.091536, lauv-thor, 62, 0.542689
1652101464.093359, lauv-thor, 62, 0.542689
1652101464.292663, lauv-thor, 62, 0.548630
1652101464.294326, lauv-thor, 62, 0.548630
1652101464.345639, lauv-thor, 73, 0.596907
1652101464.491875, lauv-thor, 62, 0.550611
1652101464.494110, lauv-thor, 62, 0.550611
1652101464.691981, lauv-thor, 62, 0.561504
1652101464.693639, lauv-thor, 62, 0.561504
1652101464.891909, lauv-thor, 62, 0.551601
1652101464.893543, lauv-thor, 62, 0.551601
1652101465.092610, lauv-thor, 62, 0.565466
1652101465.094153, lauv-thor, 62, 0.565466
1652101465.291827, lauv-thor, 62, 0.575369
1652101465.293558, lauv-thor, 62, 0.575369
1652101465.345628, lauv-thor, 73, 0.636701
1652101465.492532, lauv-thor, 62, 0.574378
1652101465.494096, lauv-thor, 62, 0.574378
1652101465.691671, lauv-thor, 62, 0.576359
1652101465.693481, lauv-thor, 62, 0.576359
1652101465.892184, lauv-thor, 62, 0.596165
1652101465.894105, lauv-thor, 62, 0.596165
1652101466.091931, lauv-thor, 62, 0.580320
1652101466.093625, lauv-thor, 62, 0.580320
1652101466.292276, lauv-thor, 62, 0.592204
1652101466.294101, lauv-thor, 62, 0.592204
1652101466.345484, lauv-thor, 73, 0.636701
1652101466.491837, lauv-thor, 62, 0.591214
1652101466.493622, lauv-thor, 62, 0.591214
1652101466.692891, lauv-thor, 62, 0.589233
1652101466.694385, lauv-thor, 62, 0.589233
1652101466.891843, lauv-thor, 62, 0.595175
1652101466.893530, lauv-thor, 62, 0.595175
1652101467.092457, lauv-thor, 62, 0.594184
1652101467.094149, lauv-thor, 62, 0.594184
1652101467.291878, lauv-thor, 62, 0.600126
1652101467.293556, lauv-thor, 62, 0.600126
1652101467.344966, lauv-thor, 73, 0.646649
1652101467.492209, lauv-thor, 62, 0.596165
1652101467.493876, lauv-thor, 62, 0.596165
1652101467.691746, lauv-thor, 62, 0.591214
1652101467.693521, lauv-thor, 62, 0.591214
1652101467.892261, lauv-thor, 62, 0.601117
1652101467.893891, lauv-thor, 62, 0.601117
1652101468.092239, lauv-thor, 62, 0.587252
1652101468.093791, lauv-thor, 62, 0.587252
1652101468.292177, lauv-thor, 62, 0.584281
1652101468.294067, lauv-thor, 62, 0.584281
1652101468.344638, lauv-thor, 73, 0.626752
1652101468.491876, lauv-thor, 62, 0.585272
1652101468.493731, lauv-thor, 62, 0.585272
1652101468.692335, lauv-thor, 62, 0.580320
1652101468.693859, lauv-thor, 62, 0.580320
1652101468.891864, lauv-thor, 62, 0.589233
1652101468.893549, lauv-thor, 62, 0.589233
1652101469.092504, lauv-thor, 62, 0.565466
1652101469.094304, lauv-thor, 62, 0.565466
1652101469.291851, lauv-thor, 62, 0.561504
1652101469.293642, lauv-thor, 62, 0.561504
1652101469.345389, lauv-thor, 73, 0.606856
1652101469.492182, lauv-thor, 62, 0.561504
1652101469.493839, lauv-thor, 62, 0.561504
1652101469.691845, lauv-thor, 62, 0.555563
1652101469.693444, lauv-thor, 62, 0.555563
1652101469.892327, lauv-thor, 62, 0.560514
1652101469.894066, lauv-thor, 62, 0.560514
1652101470.091953, lauv-thor, 62, 0.567446
1652101470.093826, lauv-thor, 62, 0.567446
1652101470.291947, lauv-thor, 62, 0.558533
1652101470.293729, lauv-thor, 62, 0.558533
1652101470.343736, lauv-thor, 73, 0.616804
1652101470.491910, lauv-thor, 62, 0.561504
1652101470.493723, lauv-thor, 62, 0.561504
1652101470.692280, lauv-thor, 62, 0.563485
1652101470.693895, lauv-thor, 62, 0.563485
1652101470.893012, lauv-thor, 62, 0.569427
1652101470.894472, lauv-thor, 62, 0.569427
1652101471.092288, lauv-thor, 62, 0.566456
1652101471.093881, lauv-thor, 62, 0.566456
1652101471.291840, lauv-thor, 62, 0.569427
1652101471.293446, lauv-thor, 62, 0.569427
1652101471.344046, lauv-thor, 73, 0.636701
1652101471.492108, lauv-thor, 62, 0.573388
1652101471.502291, lauv-thor, 62, 0.573388
1652101471.691864, lauv-thor, 62, 0.579330
1652101471.693548, lauv-thor, 62, 0.579330
1652101471.891857, lauv-thor, 62, 0.584281
1652101471.893653, lauv-thor, 62, 0.584281
1652101472.091963, lauv-thor, 62, 0.567446
1652101472.093646, lauv-thor, 62, 0.567446
1652101472.292428, lauv-thor, 62, 0.573388
1652101472.294083, lauv-thor, 62, 0.573388
1652101472.343515, lauv-thor, 73, 0.616804
1652101472.491798, lauv-thor, 62, 0.569427
1652101472.493459, lauv-thor, 62, 0.569427
1652101472.692132, lauv-thor, 62, 0.572398
1652101472.693951, lauv-thor, 62, 0.572398
1652101472.891788, lauv-thor, 62, 0.572398
1652101472.893414, lauv-thor, 62, 0.572398
1652101473.092436, lauv-thor, 62, 0.572398
1652101473.094045, lauv-thor, 62, 0.572398
1652101473.291785, lauv-thor, 62, 0.568437
1652101473.293423, lauv-thor, 62, 0.568437
1652101473.343880, lauv-thor, 73, 0.626752
1652101473.492198, lauv-thor, 62, 0.568437
1652101473.493861, lauv-thor, 62, 0.568437
1652101473.691930, lauv-thor, 62, 0.571407
1652101473.693563, lauv-thor, 62, 0.571407
1652101473.892125, lauv-thor, 62, 0.588243
1652101473.894017, lauv-thor, 62, 0.588243
1652101474.091857, lauv-thor, 62, 0.578340
1652101474.093458, lauv-thor, 62, 0.578340
1652101474.291858, lauv-thor, 62, 0.578340
1652101474.293499, lauv-thor, 62, 0.578340
1652101474.344968, lauv-thor, 73, 0.626752
1652101474.491987, lauv-thor, 62, 0.576359
1652101474.493742, lauv-thor, 62, 0.576359
1652101474.692159, lauv-thor, 62, 0.576359
1652101474.693954, lauv-thor, 62, 0.576359
1652101474.891990, lauv-thor, 62, 0.584281
1652101474.893763, lauv-thor, 62, 0.584281
1652101475.092625, lauv-thor, 62, 0.585272
1652101475.094332, lauv-thor, 62, 0.585272
1652101475.291809, lauv-thor, 62, 0.586262
1652101475.293611, lauv-thor, 62, 0.586262
1652101475.344453, lauv-thor, 73, 0.656598
1652101475.491982, lauv-thor, 62, 0.593194
1652101475.493825, lauv-thor, 62, 0.593194
1652101475.691809, lauv-thor, 62, 0.592204
1652101475.693449, lauv-thor, 62, 0.592204
1652101475.892029, lauv-thor, 62, 0.589233
1652101475.893897, lauv-thor, 62, 0.589233
1652101476.092089, lauv-thor, 62, 0.592204
1652101476.093825, lauv-thor, 62, 0.592204
1652101476.292058, lauv-thor, 62, 0.588243
1652101476.293859, lauv-thor, 62, 0.588243
1652101476.343964, lauv-thor, 73, 0.646649
1652101476.491786, lauv-thor, 62, 0.592204
1652101476.493495, lauv-thor, 62, 0.592204
1652101476.692275, lauv-thor, 62, 0.585272
1652101476.693728, lauv-thor, 62, 0.585272
1652101476.891823, lauv-thor, 62, 0.596165
1652101476.893668, lauv-thor, 62, 0.596165
1652101477.092610, lauv-thor, 62, 0.582301
1652101477.094281, lauv-thor, 62, 0.582301
1652101477.291937, lauv-thor, 62, 0.577349
1652101477.294013, lauv-thor, 62, 0.577349
1652101477.343757, lauv-thor, 73, 0.616804
1652101477.492224, lauv-thor, 62, 0.574378
1652101477.494030, lauv-thor, 62, 0.574378
1652101477.691818, lauv-thor, 62, 0.579330
1652101477.693627, lauv-thor, 62, 0.579330
1652101477.892136, lauv-thor, 62, 0.574378
1652101477.893795, lauv-thor, 62, 0.574378
1652101478.092230, lauv-thor, 62, 0.562495
1652101478.094020, lauv-thor, 62, 0.562495
1652101478.292124, lauv-thor, 62, 0.569427
1652101478.293754, lauv-thor, 62, 0.569427
1652101478.344111, lauv-thor, 73, 0.616804
1652101478.491762, lauv-thor, 62, 0.564475
1652101478.493495, lauv-thor, 62, 0.564475
1652101478.692345, lauv-thor, 62, 0.565466
1652101478.694171, lauv-thor, 62, 0.565466
1652101478.891853, lauv-thor, 62, 0.567446
1652101478.893535, lauv-thor, 62, 0.567446
1652101479.092248, lauv-thor, 62, 0.570417
1652101479.094225, lauv-thor, 62, 0.570417
1652101479.292003, lauv-thor, 62, 0.559524
1652101479.293636, lauv-thor, 62, 0.559524
1652101479.343803, lauv-thor, 73, 0.626752
1652101479.492211, lauv-thor, 62, 0.565466
1652101479.494084, lauv-thor, 62, 0.565466
1652101479.691881, lauv-thor, 62, 0.570417
1652101479.693666, lauv-thor, 62, 0.570417
1652101479.892106, lauv-thor, 62, 0.579330
1652101479.893723, lauv-thor, 62, 0.579330
1652101480.092083, lauv-thor, 62, 0.567446
1652101480.093710, lauv-thor, 62, 0.567446
1652101480.292260, lauv-thor, 62, 0.563485
1652101480.293771, lauv-thor, 62, 0.563485
1652101480.343483, lauv-thor, 73, 0.606856
1652101480.491727, lauv-thor, 62, 0.561504
1652101480.493706, lauv-thor, 62, 0.561504
1652101480.691868, lauv-thor, 62, 0.566456
1652101480.693492, lauv-thor, 62, 0.566456
1652101480.891787, lauv-thor, 62, 0.571407
1652101480.893464, lauv-thor, 62, 0.571407
1652101481.092251, lauv-thor, 62, 0.559524
1652101481.094049, lauv-thor, 62, 0.559524
1652101481.291851, lauv-thor, 62, 0.556553
1652101481.293414, lauv-thor, 62, 0.556553
1652101481.343136, lauv-thor, 73, 0.606856
1652101481.492207, lauv-thor, 62, 0.550611
1652101481.494001, lauv-thor, 62, 0.550611
1652101481.692077, lauv-thor, 62, 0.543679
1652101481.693514, lauv-thor, 62, 0.543679
1652101481.892171, lauv-thor, 62, 0.542689
1652101481.893897, lauv-thor, 62, 0.542689
1652101482.092342, lauv-thor, 62, 0.549621
1652101482.093820, lauv-thor, 62, 0.549621
1652101482.292332, lauv-thor, 62, 0.553582
1652101482.294057, lauv-thor, 62, 0.553582
1652101482.343788, lauv-thor, 73, 0.596907
1652101482.491770, lauv-thor, 62, 0.544669
1652101482.493467, lauv-thor, 62, 0.544669
1652101482.692147, lauv-thor, 62, 0.548630
1652101482.693956, lauv-thor, 62, 0.548630
1652101482.892036, lauv-thor, 62, 0.553582
1652101482.893759, lauv-thor, 62, 0.553582
1652101483.092476, lauv-thor, 62, 0.543679
1652101483.094314, lauv-thor, 62, 0.543679
1652101483.292012, lauv-thor, 62, 0.554572
1652101483.293650, lauv-thor, 62, 0.554572
1652101483.343555, lauv-thor, 73, 0.626752
1652101483.492311, lauv-thor, 62, 0.563485
1652101483.493946, lauv-thor, 62, 0.563485
1652101483.691951, lauv-thor, 62, 0.565466
1652101483.693515, lauv-thor, 62, 0.565466
1652101483.892392, lauv-thor, 62, 0.583291
1652101483.893969, lauv-thor, 62, 0.583291
1652101484.092166, lauv-thor, 62, 0.570417
1652101484.093871, lauv-thor, 62, 0.570417
1652101484.292291, lauv-thor, 62, 0.575369
1652101484.293905, lauv-thor, 62, 0.575369
1652101484.342772, lauv-thor, 73, 0.646649
1652101484.491928, lauv-thor, 62, 0.583291
1652101484.493537, lauv-thor, 62, 0.583291
1652101484.692218, lauv-thor, 62, 0.575369
1652101484.694032, lauv-thor, 62, 0.575369
1652101484.892011, lauv-thor, 62, 0.585272
1652101484.893690, lauv-thor, 62, 0.585272
1652101485.092464, lauv-thor, 62, 0.580320
1652101485.094188, lauv-thor, 62, 0.580320
1652101485.291878, lauv-thor, 62, 0.578340
1652101485.293483, lauv-thor, 62, 0.578340
1652101485.343213, lauv-thor, 73, 0.636701
1652101485.492266, lauv-thor, 62, 0.578340
1652101485.493965, lauv-thor, 62, 0.578340
1652101485.691673, lauv-thor, 62, 0.577349
1652101485.693430, lauv-thor, 62, 0.577349
1652101485.892667, lauv-thor, 62, 0.592204
1652101485.894416, lauv-thor, 62, 0.592204
1652101486.100291, lauv-thor, 62, 0.586262
1652101486.100746, lauv-thor, 62, 0.586262
1652101486.292347, lauv-thor, 62, 0.577349
1652101486.294124, lauv-thor, 62, 0.577349
1652101486.343550, lauv-thor, 73, 0.626752
1652101486.492060, lauv-thor, 62, 0.573388
1652101486.493755, lauv-thor, 62, 0.573388
1652101486.692295, lauv-thor, 62, 0.566456
1652101486.693910, lauv-thor, 62, 0.566456
1652101486.891667, lauv-thor, 62, 0.582301
1652101486.893447, lauv-thor, 62, 0.582301
1652101487.092312, lauv-thor, 62, 0.569427
1652101487.094134, lauv-thor, 62, 0.569427
1652101487.291854, lauv-thor, 62, 0.572398
1652101487.293838, lauv-thor, 62, 0.572398
1652101487.344130, lauv-thor, 73, 0.626752
1652101487.492179, lauv-thor, 62, 0.564475
1652101487.493937, lauv-thor, 62, 0.564475
1652101487.691798, lauv-thor, 62, 0.560514
1652101487.693435, lauv-thor, 62, 0.560514
1652101487.892246, lauv-thor, 62, 0.571407
1652101487.894056, lauv-thor, 62, 0.571407
1652101488.092049, lauv-thor, 62, 0.561504
1652101488.093794, lauv-thor, 62, 0.561504
1652101488.292053, lauv-thor, 62, 0.561504
1652101488.293722, lauv-thor, 62, 0.561504
1652101488.344979, lauv-thor, 73, 0.626752
1652101488.492520, lauv-thor, 62, 0.568437
1652101488.494210, lauv-thor, 62, 0.568437
1652101488.692133, lauv-thor, 62, 0.569427
1652101488.693764, lauv-thor, 62, 0.569427
1652101488.891733, lauv-thor, 62, 0.567446
1652101488.893425, lauv-thor, 62, 0.567446
1652101489.092635, lauv-thor, 62, 0.566456
1652101489.094273, lauv-thor, 62, 0.566456
1652101489.292084, lauv-thor, 62, 0.568437
1652101489.293749, lauv-thor, 62, 0.568437
1652101489.343063, lauv-thor, 73, 0.636701
1652101489.492240, lauv-thor, 62, 0.581311
1652101489.493836, lauv-thor, 62, 0.581311
1652101489.691846, lauv-thor, 62, 0.575369
1652101489.693508, lauv-thor, 62, 0.575369
1652101489.892451, lauv-thor, 62, 0.573388
1652101489.893852, lauv-thor, 62, 0.573388
1652101490.092193, lauv-thor, 62, 0.564475
1652101490.093780, lauv-thor, 62, 0.564475
1652101490.292434, lauv-thor, 62, 0.567446
1652101490.293854, lauv-thor, 62, 0.567446
1652101490.343357, lauv-thor, 73, 0.616804
1652101490.491790, lauv-thor, 62, 0.568437
1652101490.493676, lauv-thor, 62, 0.568437
1652101490.692314, lauv-thor, 62, 0.575369
1652101490.694018, lauv-thor, 62, 0.575369
1652101490.891785, lauv-thor, 62, 0.578340
1652101490.893560, lauv-thor, 62, 0.578340
1652101491.092502, lauv-thor, 62, 0.564475
1652101491.094171, lauv-thor, 62, 0.564475
1652101491.291866, lauv-thor, 62, 0.565466
1652101491.293745, lauv-thor, 62, 0.565466
1652101491.343697, lauv-thor, 73, 0.636701
1652101491.492077, lauv-thor, 62, 0.573388
1652101491.493748, lauv-thor, 62, 0.573388
1652101491.691850, lauv-thor, 62, 0.576359
1652101491.693740, lauv-thor, 62, 0.576359
1652101491.892263, lauv-thor, 62, 0.582301
1652101491.893976, lauv-thor, 62, 0.582301
1652101492.092168, lauv-thor, 62, 0.570417
1652101492.093738, lauv-thor, 62, 0.570417
1652101492.292310, lauv-thor, 62, 0.572398
1652101492.294062, lauv-thor, 62, 0.572398
1652101492.343160, lauv-thor, 73, 0.616804
1652101492.491729, lauv-thor, 62, 0.571407
1652101492.493489, lauv-thor, 62, 0.571407
1652101492.692417, lauv-thor, 62, 0.565466
1652101492.694054, lauv-thor, 62, 0.565466
1652101492.891847, lauv-thor, 62, 0.569427
1652101492.893691, lauv-thor, 62, 0.569427
1652101493.092541, lauv-thor, 62, 0.561504
1652101493.094243, lauv-thor, 62, 0.561504
1652101493.291771, lauv-thor, 62, 0.561504
1652101493.293615, lauv-thor, 62, 0.561504
1652101493.343246, lauv-thor, 73, 0.626752
1652101493.492051, lauv-thor, 62, 0.561504
1652101493.493834, lauv-thor, 62, 0.561504
1652101493.691744, lauv-thor, 62, 0.570417
1652101493.693654, lauv-thor, 62, 0.570417
1652101493.892775, lauv-thor, 62, 0.586262
1652101493.894636, lauv-thor, 62, 0.586262
1652101494.091904, lauv-thor, 62, 0.571407
1652101494.093566, lauv-thor, 62, 0.571407
1652101494.292349, lauv-thor, 62, 0.569427
1652101494.293906, lauv-thor, 62, 0.569427
1652101494.342838, lauv-thor, 73, 0.626752
1652101494.491809, lauv-thor, 62, 0.573388
1652101494.493642, lauv-thor, 62, 0.573388
1652101494.692372, lauv-thor, 62, 0.580320
1652101494.694230, lauv-thor, 62, 0.580320
1652101494.891785, lauv-thor, 62, 0.591214
1652101494.893623, lauv-thor, 62, 0.591214
1652101495.092465, lauv-thor, 62, 0.588243
1652101495.094051, lauv-thor, 62, 0.588243
1652101495.291802, lauv-thor, 62, 0.585272
1652101495.293646, lauv-thor, 62, 0.585272
1652101495.342456, lauv-thor, 73, 0.636701
1652101495.492213, lauv-thor, 62, 0.580320
1652101495.493990, lauv-thor, 62, 0.580320
1652101495.691874, lauv-thor, 62, 0.577349
1652101495.693705, lauv-thor, 62, 0.577349
1652101495.892296, lauv-thor, 62, 0.585272
1652101495.894003, lauv-thor, 62, 0.585272
1652101496.091834, lauv-thor, 62, 0.575369
1652101496.093615, lauv-thor, 62, 0.575369
1652101496.291989, lauv-thor, 62, 0.581311
1652101496.293738, lauv-thor, 62, 0.581311
1652101496.342909, lauv-thor, 73, 0.636701
1652101496.491896, lauv-thor, 62, 0.578340
1652101496.493721, lauv-thor, 62, 0.578340
1652101496.692355, lauv-thor, 62, 0.573388
1652101496.694025, lauv-thor, 62, 0.573388
1652101496.891888, lauv-thor, 62, 0.574378
1652101496.893621, lauv-thor, 62, 0.574378
1652101497.092561, lauv-thor, 62, 0.573388
1652101497.094321, lauv-thor, 62, 0.573388
1652101497.291830, lauv-thor, 62, 0.573388
1652101497.293576, lauv-thor, 62, 0.573388
1652101497.342860, lauv-thor, 73, 0.626752
1652101497.492171, lauv-thor, 62, 0.578340
1652101497.493884, lauv-thor, 62, 0.578340
1652101497.691926, lauv-thor, 62, 0.581311
1652101497.694077, lauv-thor, 62, 0.581311
1652101497.892664, lauv-thor, 62, 0.589233
1652101497.894615, lauv-thor, 62, 0.589233
1652101498.091962, lauv-thor, 62, 0.582301
1652101498.093723, lauv-thor, 62, 0.582301
1652101498.292249, lauv-thor, 62, 0.583291
1652101498.293952, lauv-thor, 62, 0.583291
1652101498.342408, lauv-thor, 73, 0.646649
1652101498.492011, lauv-thor, 62, 0.579330
1652101498.493721, lauv-thor, 62, 0.579330
1652101498.692023, lauv-thor, 62, 0.587252
1652101498.694017, lauv-thor, 62, 0.587252
1652101498.891655, lauv-thor, 62, 0.583291
1652101498.893410, lauv-thor, 62, 0.583291
1652101499.092100, lauv-thor, 62, 0.582301
1652101499.094030, lauv-thor, 62, 0.582301
1652101499.291724, lauv-thor, 62, 0.578340
1652101499.293540, lauv-thor, 62, 0.578340
1652101499.342485, lauv-thor, 73, 0.626752
1652101499.492049, lauv-thor, 62, 0.573388
1652101499.493805, lauv-thor, 62, 0.573388
1652101499.691959, lauv-thor, 62, 0.565466
1652101499.693776, lauv-thor, 62, 0.565466
1652101499.892579, lauv-thor, 62, 0.582301
1652101499.894644, lauv-thor, 62, 0.582301
1652101500.095173, lauv-thor, 62, 0.570417
1652101500.096562, lauv-thor, 62, 0.570417
1652101500.292246, lauv-thor, 62, 0.569427
1652101500.293973, lauv-thor, 62, 0.569427
1652101500.342539, lauv-thor, 73, 0.626752
1652101500.491911, lauv-thor, 62, 0.578340
1652101500.493717, lauv-thor, 62, 0.578340
1652101500.692270, lauv-thor, 62, 0.574378
1652101500.694280, lauv-thor, 62, 0.574378
1652101500.892014, lauv-thor, 62, 0.573388
1652101500.893472, lauv-thor, 62, 0.573388
1652101501.092245, lauv-thor, 62, 0.575369
1652101501.094027, lauv-thor, 62, 0.575369
1652101501.291515, lauv-thor, 62, 0.575369
1652101501.293208, lauv-thor, 62, 0.575369
1652101501.343062, lauv-thor, 73, 0.636701
1652101501.491988, lauv-thor, 62, 0.575369
1652101501.493651, lauv-thor, 62, 0.575369
1652101501.692624, lauv-thor, 62, 0.573388
1652101501.694258, lauv-thor, 62, 0.573388
1652101501.892727, lauv-thor, 62, 0.575369
1652101501.894435, lauv-thor, 62, 0.575369
1652101502.092445, lauv-thor, 62, 0.577349
1652101502.094053, lauv-thor, 62, 0.577349
1652101502.292205, lauv-thor, 62, 0.574378
1652101502.294042, lauv-thor, 62, 0.574378
1652101502.342994, lauv-thor, 73, 0.626752
1652101502.491868, lauv-thor, 62, 0.571407
1652101502.493529, lauv-thor, 62, 0.571407
1652101502.692441, lauv-thor, 62, 0.577349
1652101502.696089, lauv-thor, 62, 0.577349
1652101502.891962, lauv-thor, 62, 0.588243
1652101502.893732, lauv-thor, 62, 0.588243
1652101503.092855, lauv-thor, 62, 0.577349
1652101503.094696, lauv-thor, 62, 0.577349
1652101503.292105, lauv-thor, 62, 0.577349
1652101503.293780, lauv-thor, 62, 0.577349
1652101503.342779, lauv-thor, 73, 0.626752
1652101503.492807, lauv-thor, 62, 0.579330
1652101503.494892, lauv-thor, 62, 0.579330
1652101503.691939, lauv-thor, 62, 0.576359
1652101503.693640, lauv-thor, 62, 0.576359
1652101503.892398, lauv-thor, 62, 0.585272
1652101503.893969, lauv-thor, 62, 0.585272
1652101504.092610, lauv-thor, 62, 0.579330
1652101504.094201, lauv-thor, 62, 0.579330
1652101504.292272, lauv-thor, 62, 0.584281
1652101504.294052, lauv-thor, 62, 0.584281
1652101504.342466, lauv-thor, 73, 0.646649
1652101504.493030, lauv-thor, 62, 0.579330
1652101504.494723, lauv-thor, 62, 0.579330
1652101504.692267, lauv-thor, 62, 0.590223
1652101504.693940, lauv-thor, 62, 0.590223
1652101504.891920, lauv-thor, 62, 0.591214
1652101504.893733, lauv-thor, 62, 0.591214
1652101505.092859, lauv-thor, 62, 0.592204
1652101505.094696, lauv-thor, 62, 0.592204
1652101505.293123, lauv-thor, 62, 0.586262
1652101505.294771, lauv-thor, 62, 0.586262
1652101505.342399, lauv-thor, 73, 0.646649
1652101505.492206, lauv-thor, 62, 0.589233
1652101505.493911, lauv-thor, 62, 0.589233
1652101505.691975, lauv-thor, 62, 0.591214
1652101505.693725, lauv-thor, 62, 0.591214
1652101505.892242, lauv-thor, 62, 0.600126
1652101505.894104, lauv-thor, 62, 0.600126
1652101506.091929, lauv-thor, 62, 0.587252
1652101506.093726, lauv-thor, 62, 0.587252
1652101506.292374, lauv-thor, 62, 0.585272
1652101506.294265, lauv-thor, 62, 0.585272
1652101506.342238, lauv-thor, 73, 0.636701
1652101506.491926, lauv-thor, 62, 0.584281
1652101506.493504, lauv-thor, 62, 0.584281
1652101506.692044, lauv-thor, 62, 0.586262
1652101506.693755, lauv-thor, 62, 0.586262
1652101506.891933, lauv-thor, 62, 0.595175
1652101506.893492, lauv-thor, 62, 0.595175
1652101507.092419, lauv-thor, 62, 0.589233
1652101507.094180, lauv-thor, 62, 0.589233
1652101507.291836, lauv-thor, 62, 0.592204
1652101507.293674, lauv-thor, 62, 0.592204
1652101507.342228, lauv-thor, 73, 0.646649
1652101507.492455, lauv-thor, 62, 0.591214
1652101507.494416, lauv-thor, 62, 0.591214
1652101507.691876, lauv-thor, 62, 0.591214
1652101507.693716, lauv-thor, 62, 0.591214
1652101507.892276, lauv-thor, 62, 0.587252
1652101507.893800, lauv-thor, 62, 0.587252
1652101508.091791, lauv-thor, 62, 0.596165
1652101508.093625, lauv-thor, 62, 0.596165
1652101508.292236, lauv-thor, 62, 0.604088
1652101508.294029, lauv-thor, 62, 0.604088
1652101508.341989, lauv-thor, 73, 0.666546
1652101508.491783, lauv-thor, 62, 0.604088
1652101508.493541, lauv-thor, 62, 0.604088
1652101508.692049, lauv-thor, 62, 0.600126
1652101508.693713, lauv-thor, 62, 0.600126
